ano,id_municipio,rede,taxa_alfabetizacao,meta_alfabetizacao_2024,meta_alfabetizacao_2025,nome_municipio,sigla_uf,nome_regiao,situacao_meta_2024,distancia_meta_2024_pp
2024,5219605,Municipal,91.67,80.0,80.0,Santa Tereza de Goiás,GO,Centro-Oeste,Atingiu ou superou,11.670000000000002
2024,2110104,Municipal,80.19,80.0,80.0,Santa Quitéria do Maranhão,MA,Nordeste,Atingiu ou superou,0.18999999999999773
2024,2201903,Municipal,98.95,80.0,80.0,Bom Jesus,PI,Nordeste,Atingiu ou superou,18.950000000000003
2024,2210359,Municipal,73.08,80.0,80.0,São Lourenço do Piauí,PI,Nordeste,Abaixo da meta,-6.920000000000002
2024,2210805,Municipal,67.45,80.0,80.0,Simplício Mendes,PI,Nordeste,Abaixo da meta,-12.549999999999997
2024,3140902,Municipal,65.0,80.0,80.0,Matipó,MG,Sudeste,Abaixo da meta,-15.0
2024,4107751,Municipal,77.82,80.0,80.0,Figueira,PR,Sul,Abaixo da meta,-2.180000000000007
2024,4306452,Municipal,53.0,80.0,80.0,Dois Lajeados,RS,Sul,Abaixo da meta,-27.0
2024,4321451,Municipal,62.9,80.0,80.0,Teutônia,RS,Sul,Abaixo da meta,-17.1
2024,4321469,Municipal,69.1,80.0,80.0,Tio Hugo,RS,Sul,Abaixo da meta,-10.900000000000006
2024,4321857,Municipal,62.5,80.0,80.0,Três Palmeiras,RS,Sul,Abaixo da meta,-17.5
2024,5005251,Municipal,77.47,80.0,80.0,Laguna Carapã,MS,Centro-Oeste,Abaixo da meta,-2.530000000000001
2024,5218805,Municipal,89.88,80.0,80.0,Rio Verde,GO,Centro-Oeste,Atingiu ou superou,9.879999999999995
2024,5222005,Municipal,89.5,80.0,80.0,Vianópolis,GO,Centro-Oeste,Atingiu ou superou,9.5
2024,2300507,Municipal,99.05,80.0,80.0,Alcântaras,CE,Nordeste,Atingiu ou superou,19.049999999999997
2024,2307403,Municipal,90.28,80.0,80.0,Jucás,CE,Nordeste,Atingiu ou superou,10.280000000000001
2024,2308500,Municipal,93.51,80.0,80.0,Mombaça,CE,Nordeste,Atingiu ou superou,13.510000000000005
2024,2310100,Municipal,94.31,80.0,80.0,Palmácia,CE,Nordeste,Atingiu ou superou,14.310000000000002
2024,2702108,Municipal,73.25,80.0,80.0,Colônia Leopoldina,AL,Nordeste,Abaixo da meta,-6.75
2024,3158904,Municipal,77.24,80.0,80.0,Santana do Manhuaçu,MG,Sudeste,Abaixo da meta,-2.760000000000005
2024,3167905,Municipal,74.43,80.0,80.0,Tabuleiro,MG,Sudeste,Abaixo da meta,-5.569999999999993
2024,3546108,Municipal,100.0,80.0,80.0,Santa Clara d'Oeste,SP,Sudeste,Atingiu ou superou,20.0
2024,4101150,Municipal,86.15,80.0,80.0,Ângulo,PR,Sul,Atingiu ou superou,6.150000000000006
2024,4122800,Municipal,93.11,80.0,80.0,Salgado Filho,PR,Sul,Atingiu ou superou,13.11
2024,4124707,Municipal,71.33,80.0,80.0,São Jerônimo da Serra,PR,Sul,Abaixo da meta,-8.670000000000002
2024,4300208,Municipal,81.9,80.0,80.0,Ajuricaba,RS,Sul,Atingiu ou superou,1.9000000000000057
2024,4305871,Municipal,67.8,80.0,80.0,Coronel Barros,RS,Sul,Abaixo da meta,-12.200000000000003
2024,4306700,Municipal,26.7,80.0,80.0,Dona Francisca,RS,Sul,Abaixo da meta,-53.3
2024,5215207,Municipal,54.84,80.0,80.0,Novo Brasil,GO,Centro-Oeste,Abaixo da meta,-25.159999999999997
2024,5215900,Municipal,82.81,80.0,80.0,Palminópolis,GO,Centro-Oeste,Atingiu ou superou,2.8100000000000023
2024,2207777,Municipal,63.04,80.0,80.0,Patos do Piauí,PI,Nordeste,Abaixo da meta,-16.96
2024,2209104,Municipal,98.15,80.0,80.0,Santa Cruz do Piauí,PI,Nordeste,Atingiu ou superou,18.150000000000006
2024,2304269,Municipal,98.82,80.0,80.0,Deputado Irapuan Pinheiro,CE,Nordeste,Atingiu ou superou,18.819999999999993
2024,2304350,Municipal,100.0,80.0,80.0,Forquilha,CE,Nordeste,Atingiu ou superou,20.0
2024,2305332,Municipal,96.67,80.0,80.0,Ibicuitinga,CE,Nordeste,Atingiu ou superou,16.67
2024,2306306,Municipal,89.55,80.0,80.0,Itapagé,CE,Nordeste,Atingiu ou superou,9.549999999999997
2024,3141603,Municipal,84.85,80.0,80.0,Mercês,MG,Sudeste,Atingiu ou superou,4.849999999999994
2024,3515608,Municipal,85.99,80.0,80.0,Fernando Prestes,SP,Sudeste,Atingiu ou superou,5.989999999999995
2024,3542107,Municipal,70.8,80.0,80.0,Rafard,SP,Sudeste,Abaixo da meta,-9.200000000000003
2024,4113403,Municipal,89.7,80.0,80.0,Leópolis,PR,Sul,Atingiu ou superou,9.700000000000003
2024,4114351,Municipal,70.91,80.0,80.0,Manfrinópolis,PR,Sul,Abaixo da meta,-9.090000000000003
2024,4122156,Municipal,80.25,80.0,80.0,Rio Bonito do Iguaçu,PR,Sul,Atingiu ou superou,0.25
2024,4215406,Municipal,72.08,80.0,80.0,Salto Veloso,SC,Sul,Abaixo da meta,-7.920000000000002
2024,4215604,Municipal,86.49,80.0,80.0,Santa Rosa de Lima,SC,Sul,Atingiu ou superou,6.489999999999995
2024,4312443,Municipal,75.0,80.0,80.0,Morrinhos do Sul,RS,Sul,Abaixo da meta,-5.0
2024,5103809,Municipal,58.78,80.0,80.0,Figueirópolis D'Oeste,MT,Centro-Oeste,Abaixo da meta,-21.22
2024,5207402,Municipal,72.29,80.0,80.0,Edéia,GO,Centro-Oeste,Abaixo da meta,-7.709999999999994
2024,2107258,Municipal,77.14,80.0,80.0,Nova Colinas,MA,Nordeste,Abaixo da meta,-2.8599999999999994
2024,2210201,Municipal,97.06,80.0,80.0,São José do Piauí,PI,Nordeste,Atingiu ou superou,17.060000000000002
2024,2509156,Municipal,98.16,80.0,80.0,Marizópolis,PB,Nordeste,Atingiu ou superou,18.159999999999997
2024,2514552,Municipal,81.82,80.0,80.0,São José de Princesa,PB,Nordeste,Atingiu ou superou,1.8199999999999932
2024,2605400,Municipal,83.27,80.0,80.0,Feira Nova,PE,Nordeste,Atingiu ou superou,3.269999999999996
2024,3143500,Municipal,64.5,80.0,80.0,Morada Nova de Minas,MG,Sudeste,Abaixo da meta,-15.5
2024,3162807,Municipal,70.27,80.0,80.0,São João Evangelista,MG,Sudeste,Abaixo da meta,-9.730000000000004
2024,3167301,Municipal,86.36,80.0,80.0,Silveirânia,MG,Sudeste,Atingiu ou superou,6.359999999999999
2024,3530201,Municipal,87.52,80.0,80.0,Mirante do Paranapanema,SP,Sudeste,Atingiu ou superou,7.519999999999996
2024,4114203,Municipal,81.53,80.0,80.0,Mandaguari,PR,Sul,Atingiu ou superou,1.5300000000000011
2024,4127965,Municipal,84.81,80.0,80.0,Turvo,PR,Sul,Atingiu ou superou,4.810000000000002
2024,4208955,Municipal,77.08,80.0,80.0,Jardinópolis,SC,Sul,Abaixo da meta,-2.9200000000000017
2024,4215075,Municipal,72.07,80.0,80.0,Riqueza,SC,Sul,Abaixo da meta,-7.930000000000007
2024,4312385,Municipal,76.9,80.0,80.0,Monte Belo do Sul,RS,Sul,Abaixo da meta,-3.0999999999999943
2024,4319711,Municipal,73.3,80.0,80.0,São Valentim do Sul,RS,Sul,Abaixo da meta,-6.700000000000003
2024,4322558,Municipal,69.2,80.0,80.0,Vanini,RS,Sul,Abaixo da meta,-10.799999999999997
2024,5214705,Municipal,95.24,80.0,80.0,Nova América,GO,Centro-Oeste,Atingiu ou superou,15.239999999999995
2024,5219704,Municipal,96.08,80.0,80.0,Santa Terezinha de Goiás,GO,Centro-Oeste,Atingiu ou superou,16.08
2024,2114007,Municipal,72.3,80.0,80.0,Zé Doca,MA,Nordeste,Abaixo da meta,-7.700000000000003
2024,2201919,Municipal,75.94,80.0,80.0,Bom Princípio do Piauí,PI,Nordeste,Abaixo da meta,-4.060000000000002
2024,2206506,Municipal,97.7,80.0,80.0,Monsenhor Hipólito,PI,Nordeste,Atingiu ou superou,17.700000000000003
2024,2208700,Municipal,80.52,80.0,80.0,Redenção do Gurguéia,PI,Nordeste,Atingiu ou superou,0.519999999999996
2024,2301950,Municipal,91.15,80.0,80.0,Barreira,CE,Nordeste,Atingiu ou superou,11.150000000000006
2024,2304277,Municipal,95.0,80.0,80.0,Ererê,CE,Nordeste,Atingiu ou superou,15.0
2024,2307809,Municipal,96.66,80.0,80.0,Marco,CE,Nordeste,Atingiu ou superou,16.659999999999997
2024,2516904,Municipal,44.45,80.0,80.0,Uiraúna,PB,Nordeste,Abaixo da meta,-35.55
2024,3121001,Municipal,90.32,80.0,80.0,Datas,MG,Sudeste,Atingiu ou superou,10.319999999999993
2024,3204252,Municipal,80.01,80.0,80.0,Ponto Belo,ES,Sudeste,Atingiu ou superou,0.010000000000005116
2024,3534757,Municipal,89.21,80.0,80.0,Ouroeste,SP,Sudeste,Atingiu ou superou,9.209999999999994
2024,4103354,Municipal,85.11,80.0,80.0,Braganey,PR,Sul,Atingiu ou superou,5.109999999999999
2024,4107736,Municipal,79.81,80.0,80.0,Fernandes Pinheiro,PR,Sul,Abaixo da meta,-0.18999999999999773
2024,4123600,Municipal,100.0,80.0,80.0,Santa Inês,PR,Sul,Atingiu ou superou,20.0
2024,4124301,Municipal,81.17,80.0,80.0,Santo Antônio do Paraíso,PR,Sul,Atingiu ou superou,1.1700000000000017
2024,4128005,Municipal,77.6,80.0,80.0,Ubiratã,PR,Sul,Abaixo da meta,-2.4000000000000057
2024,4312351,Municipal,75.0,80.0,80.0,Montauri,RS,Sul,Abaixo da meta,-5.0
2024,4316451,Municipal,50.9,80.0,80.0,Salto do Jacuí,RS,Sul,Abaixo da meta,-29.1
2024,4316477,Municipal,44.4,80.0,80.0,Salvador das Missões,RS,Sul,Abaixo da meta,-35.6
2024,4319752,Municipal,25.0,80.0,80.0,São Vendelino,RS,Sul,Abaixo da meta,-55.0
2024,2202729,Municipal,87.68,80.0,80.0,Cocal dos Alves,PI,Nordeste,Atingiu ou superou,7.680000000000007
2024,2306553,Municipal,92.49,80.0,80.0,Itarema,CE,Nordeste,Atingiu ou superou,12.489999999999995
2024,2309409,Municipal,100.0,80.0,80.0,Novo Oriente,CE,Nordeste,Atingiu ou superou,20.0
2024,2310506,Municipal,99.7,80.0,80.0,Pedra Branca,CE,Nordeste,Atingiu ou superou,19.700000000000003
2024,2314102,Municipal,90.22,80.0,80.0,Viçosa do Ceará,CE,Nordeste,Atingiu ou superou,10.219999999999999
2024,2512309,Municipal,86.29,80.0,80.0,Princesa Isabel,PB,Nordeste,Atingiu ou superou,6.290000000000006
2024,3119807,Municipal,75.27,80.0,80.0,Córrego Danta,MG,Sudeste,Abaixo da meta,-4.730000000000004
2024,3142908,Municipal,66.67,80.0,80.0,Monte Azul,MG,Sudeste,Abaixo da meta,-13.329999999999998
2024,3144508,Municipal,85.36,80.0,80.0,Nazareno,MG,Sudeste,Atingiu ou superou,5.359999999999999
2024,3520608,Municipal,70.59,80.0,80.0,Indiana,SP,Sudeste,Abaixo da meta,-9.409999999999997
2024,3532504,Municipal,74.47,80.0,80.0,Neves Paulista,SP,Sudeste,Abaixo da meta,-5.530000000000001
2024,3543501,Municipal,64.17,80.0,80.0,Riversul,SP,Sudeste,Abaixo da meta,-15.829999999999998
2024,3548302,Municipal,100.0,80.0,80.0,Santo Expedito,SP,Sudeste,Atingiu ou superou,20.0
2024,4117008,Municipal,79.65,80.0,80.0,Nova Fátima,PR,Sul,Abaixo da meta,-0.3499999999999943
2024,4320206,Municipal,68.0,80.0,80.0,Seberi,RS,Sul,Abaixo da meta,-12.0
2024,4322343,Municipal,55.6,80.0,80.0,Ubiretama,RS,Sul,Abaixo da meta,-24.4
2024,4323606,Municipal,85.7,80.0,80.0,Vista Alegre do Prata,RS,Sul,Atingiu ou superou,5.700000000000003
2024,5107297,Municipal,74.75,80.0,80.0,São José do Povo,MT,Centro-Oeste,Abaixo da meta,-5.25
2024,5204854,Municipal,84.62,80.0,80.0,Campo Limpo de Goiás,GO,Centro-Oeste,Atingiu ou superou,4.6200000000000045
2024,5211206,Municipal,85.1,80.0,80.0,Itapuranga,GO,Centro-Oeste,Atingiu ou superou,5.099999999999994
2024,2301851,Municipal,76.25,80.0,80.0,Banabuiú,CE,Nordeste,Abaixo da meta,-3.75
2024,2307007,Municipal,88.24,80.0,80.0,Jaguaruana,CE,Nordeste,Atingiu ou superou,8.239999999999995
2024,2307650,Municipal,84.92,80.0,80.0,Maracanaú,CE,Nordeste,Atingiu ou superou,4.920000000000002
2024,2515906,Municipal,74.71,80.0,80.0,Serraria,PB,Nordeste,Abaixo da meta,-5.290000000000006
2024,3110400,Municipal,86.64,80.0,80.0,Camacho,MG,Sudeste,Atingiu ou superou,6.640000000000001
2024,3138674,Municipal,87.7,80.0,80.0,Luisburgo,MG,Sudeste,Atingiu ou superou,7.700000000000003
2024,3150000,Municipal,77.59,80.0,80.0,Pescador,MG,Sudeste,Abaixo da meta,-2.4099999999999966
2024,3159506,Municipal,87.19,80.0,80.0,Santa Rita do Itueto,MG,Sudeste,Atingiu ou superou,7.189999999999998
2024,3200102,Municipal,95.4,80.0,80.0,Afonso Cláudio,ES,Sudeste,Atingiu ou superou,15.400000000000006
2024,3203163,Municipal,87.5,80.0,80.0,Laranja da Terra,ES,Sudeste,Atingiu ou superou,7.5
2024,4113205,Municipal,74.83,80.0,80.0,Lapa,PR,Sul,Abaixo da meta,-5.170000000000002
2024,4118402,Municipal,74.3,80.0,80.0,Paranavaí,PR,Sul,Abaixo da meta,-5.700000000000003
2024,4120150,Municipal,86.29,80.0,80.0,Porto Barreiro,PR,Sul,Atingiu ou superou,6.290000000000006
2024,4123303,Municipal,59.1,80.0,80.0,Santa Cruz de Monte Castelo,PR,Sul,Abaixo da meta,-20.9
2024,4127809,Municipal,83.7,80.0,80.0,Tomazina,PR,Sul,Atingiu ou superou,3.700000000000003
2024,4215356,Municipal,75.29,80.0,80.0,Saltinho,SC,Sul,Abaixo da meta,-4.709999999999994
2024,4310900,Municipal,61.9,80.0,80.0,Jacutinga,RS,Sul,Abaixo da meta,-18.1
2024,4313086,Municipal,57.9,80.0,80.0,Nova Pádua,RS,Sul,Abaixo da meta,-22.1
2024,4315206,Municipal,82.8,80.0,80.0,Putinga,RS,Sul,Atingiu ou superou,2.799999999999997
2024,4318614,Municipal,37.5,80.0,80.0,São José do Sul,RS,Sul,Abaixo da meta,-42.5
2024,4322905,Municipal,86.9,80.0,80.0,Viadutos,RS,Sul,Atingiu ou superou,6.900000000000006
2024,2104909,Municipal,86.95,80.0,80.0,Guimarães,MA,Nordeste,Atingiu ou superou,6.950000000000003
2024,2110039,Municipal,85.76,80.0,80.0,Santa Luzia do Paruá,MA,Nordeste,Atingiu ou superou,5.760000000000005
2024,2200053,Municipal,81.89,80.0,80.0,Acauã,PI,Nordeste,Atingiu ou superou,1.8900000000000006
2024,2306504,Municipal,92.57,80.0,80.0,Itapiúna,CE,Nordeste,Atingiu ou superou,12.569999999999993
2024,2310852,Municipal,88.62,80.0,80.0,Pindoretama,CE,Nordeste,Atingiu ou superou,8.620000000000005
2024,2311801,Municipal,94.59,80.0,80.0,Russas,CE,Nordeste,Atingiu ou superou,14.590000000000003
2024,2313500,Municipal,91.78,80.0,80.0,Trairi,CE,Nordeste,Atingiu ou superou,11.780000000000001
2024,3103306,Municipal,86.96,80.0,80.0,Aracitaba,MG,Sudeste,Atingiu ou superou,6.959999999999994
2024,3121407,Municipal,79.93,80.0,80.0,Desterro de Entre Rios,MG,Sudeste,Abaixo da meta,-0.06999999999999318
2024,3142403,Municipal,81.94,80.0,80.0,Moema,MG,Sudeste,Atingiu ou superou,1.9399999999999977
2024,4108452,Municipal,78.1,80.0,80.0,Foz do Jordão,PR,Sul,Abaixo da meta,-1.9000000000000057
2024,4108551,Municipal,74.07,80.0,80.0,Godoy Moreira,PR,Sul,Abaixo da meta,-5.930000000000007
2024,4109005,Municipal,75.09,80.0,80.0,Guapirama,PR,Sul,Abaixo da meta,-4.909999999999997
2024,4306551,Municipal,57.1,80.0,80.0,Dom Pedro de Alcântara,RS,Sul,Abaixo da meta,-22.9
2024,2104503,Municipal,78.21,80.0,80.0,Governador Archer,MA,Nordeste,Abaixo da meta,-1.7900000000000063
2024,2105922,Municipal,78.44,80.0,80.0,Lagoa do Mato,MA,Nordeste,Abaixo da meta,-1.5600000000000023
2024,2301604,Municipal,98.08,80.0,80.0,Assaré,CE,Nordeste,Atingiu ou superou,18.08
2024,2305001,Municipal,95.65,80.0,80.0,Guaraciaba do Norte,CE,Nordeste,Atingiu ou superou,15.650000000000006
2024,2311405,Municipal,98.76,80.0,80.0,Quixeramobim,CE,Nordeste,Atingiu ou superou,18.760000000000005
2024,2312007,Municipal,98.26,80.0,80.0,Santana do Acaraú,CE,Nordeste,Atingiu ou superou,18.260000000000005
2024,3121803,Municipal,72.13,80.0,80.0,Dionísio,MG,Sudeste,Abaixo da meta,-7.8700000000000045
2024,3151701,Municipal,70.92,80.0,80.0,Poço Fundo,MG,Sudeste,Abaixo da meta,-9.079999999999998
2024,3157377,Municipal,72.73,80.0,80.0,Santa Cruz de Salinas,MG,Sudeste,Abaixo da meta,-7.269999999999996
2024,3161502,Municipal,92.77,80.0,80.0,São Geraldo,MG,Sudeste,Atingiu ou superou,12.769999999999996
2024,3164001,Municipal,68.34,80.0,80.0,São Pedro dos Ferros,MG,Sudeste,Abaixo da meta,-11.659999999999997
2024,3166956,Municipal,95.99,80.0,80.0,Serranópolis de Minas,MG,Sudeste,Atingiu ou superou,15.989999999999995
2024,3553955,Municipal,91.72,80.0,80.0,Tarumã,SP,Sudeste,Atingiu ou superou,11.719999999999999
2024,3555208,Municipal,93.33,80.0,80.0,Turiúba,SP,Sudeste,Atingiu ou superou,13.329999999999998
2024,4106571,Municipal,86.52,80.0,80.0,Cruzeiro do Iguaçu,PR,Sul,Atingiu ou superou,6.519999999999996
2024,4216255,Municipal,92.42,80.0,80.0,São João do Oeste,SC,Sul,Atingiu ou superou,12.420000000000002
2024,4307906,Municipal,56.7,80.0,80.0,Farroupilha,RS,Sul,Abaixo da meta,-23.299999999999997
2024,4312153,Municipal,58.4,80.0,80.0,Mato Leitão,RS,Sul,Abaixo da meta,-21.6
2024,4315149,Municipal,56.3,80.0,80.0,Presidente Lucena,RS,Sul,Abaixo da meta,-23.700000000000003
2024,5211404,Municipal,94.51,80.0,80.0,Itauçu,GO,Centro-Oeste,Atingiu ou superou,14.510000000000005
2024,2202091,Municipal,100.0,80.0,80.0,Caldeirão Grande do Piauí,PI,Nordeste,Atingiu ou superou,20.0
2024,2300705,Municipal,94.16,80.0,80.0,Alto Santo,CE,Nordeste,Atingiu ou superou,14.159999999999997
2024,2304202,Municipal,95.37,80.0,80.0,Crato,CE,Nordeste,Atingiu ou superou,15.370000000000005
2024,2308807,Municipal,92.86,80.0,80.0,Moraújo,CE,Nordeste,Atingiu ou superou,12.86
2024,2309508,Municipal,90.75,80.0,80.0,Orós,CE,Nordeste,Atingiu ou superou,10.75
2024,2312106,Municipal,96.45,80.0,80.0,Santana do Cariri,CE,Nordeste,Atingiu ou superou,16.450000000000003
2024,2501104,Municipal,90.53,80.0,80.0,Areia,PB,Nordeste,Atingiu ou superou,10.530000000000001
2024,2509602,Municipal,93.4,80.0,80.0,Monte Horebe,PB,Nordeste,Atingiu ou superou,13.400000000000006
2024,3202009,Municipal,81.34,80.0,80.0,Dores do Rio Preto,ES,Sudeste,Atingiu ou superou,1.3400000000000034
2024,3516507,Municipal,85.45,80.0,80.0,Gabriel Monteiro,SP,Sudeste,Atingiu ou superou,5.450000000000003
2024,3519006,Municipal,81.08,80.0,80.0,Herculândia,SP,Sudeste,Atingiu ou superou,1.0799999999999983
2024,4101408,Municipal,78.78,80.0,80.0,Apucarana,PR,Sul,Abaixo da meta,-1.2199999999999989
2024,4111100,Municipal,86.9,80.0,80.0,Itambé,PR,Sul,Atingiu ou superou,6.900000000000006
2024,4112207,Municipal,77.3,80.0,80.0,Janiópolis,PR,Sul,Abaixo da meta,-2.700000000000003
2024,4117214,Municipal,79.18,80.0,80.0,Nova Santa Bárbara,PR,Sul,Abaixo da meta,-0.8199999999999932
2024,4310462,Municipal,44.4,80.0,80.0,Ipiranga do Sul,RS,Sul,Abaixo da meta,-35.6
2024,4310579,Municipal,76.5,80.0,80.0,Itapuca,RS,Sul,Abaixo da meta,-3.5
2024,4314423,Municipal,57.1,80.0,80.0,Picada Café,RS,Sul,Abaixo da meta,-22.9
2024,5101001,Municipal,91.53,80.0,80.0,Araguaiana,MT,Centro-Oeste,Atingiu ou superou,11.530000000000001
2024,5213855,Municipal,96.88,80.0,80.0,Morro Agudo de Goiás,GO,Centro-Oeste,Atingiu ou superou,16.879999999999995
2024,5218052,Municipal,75.38,80.0,80.0,Porteirão,GO,Centro-Oeste,Abaixo da meta,-4.6200000000000045
2024,1700350,Municipal,76.09,80.0,80.0,Aliança do Tocantins,TO,Norte,Abaixo da meta,-3.9099999999999966
2024,2106805,Municipal,69.37,80.0,80.0,Mirinzal,MA,Nordeste,Abaixo da meta,-10.629999999999995
2024,2108801,Municipal,42.38,80.0,80.0,Pirapemas,MA,Nordeste,Abaixo da meta,-37.62
2024,2302800,Municipal,95.0,80.0,80.0,Canindé,CE,Nordeste,Atingiu ou superou,15.0
2024,2311108,Municipal,92.09,80.0,80.0,Porteiras,CE,Nordeste,Atingiu ou superou,12.090000000000003
2024,2311603,Municipal,92.45,80.0,80.0,Redenção,CE,Nordeste,Atingiu ou superou,12.450000000000003
2024,2501203,Municipal,70.75,80.0,80.0,Areial,PB,Nordeste,Abaixo da meta,-9.25
2024,3128501,Municipal,72.73,80.0,80.0,Guarará,MG,Sudeste,Abaixo da meta,-7.269999999999996
2024,3156502,Municipal,76.83,80.0,80.0,Rubelita,MG,Sudeste,Abaixo da meta,-3.1700000000000017
2024,3162609,Municipal,67.66,80.0,80.0,São João do Oriente,MG,Sudeste,Abaixo da meta,-12.340000000000003
2024,3516002,Municipal,54.56,80.0,80.0,Flórida Paulista,SP,Sudeste,Abaixo da meta,-25.439999999999998
2024,3528106,Municipal,96.3,80.0,80.0,Macaubal,SP,Sudeste,Atingiu ou superou,16.299999999999997
2024,4103503,Municipal,69.28,80.0,80.0,Califórnia,PR,Sul,Abaixo da meta,-10.719999999999999
2024,4110656,Municipal,85.71,80.0,80.0,Iracema do Oeste,PR,Sul,Atingiu ou superou,5.709999999999994
2024,4117404,Municipal,57.5,80.0,80.0,Ourizona,PR,Sul,Abaixo da meta,-22.5
2024,4119657,Municipal,83.19,80.0,80.0,Pitangueiras,PR,Sul,Atingiu ou superou,3.1899999999999977
2024,4122107,Municipal,69.55,80.0,80.0,Rio Bom,PR,Sul,Abaixo da meta,-10.450000000000003
2024,4219101,Municipal,52.72,80.0,80.0,Vargeão,SC,Sul,Abaixo da meta,-27.28
2024,5220058,Municipal,87.5,80.0,80.0,São João da Paraúna,GO,Centro-Oeste,Atingiu ou superou,7.5
2024,2205607,Municipal,100.0,80.0,80.0,Landri Sales,PI,Nordeste,Atingiu ou superou,20.0
2024,2311207,Municipal,91.04,80.0,80.0,Potengi,CE,Nordeste,Atingiu ou superou,11.040000000000006
2024,2311306,Municipal,92.49,80.0,80.0,Quixadá,CE,Nordeste,Atingiu ou superou,12.489999999999995
2024,2313609,Municipal,95.13,80.0,80.0,Ubajara,CE,Nordeste,Atingiu ou superou,15.129999999999995
2024,3203700,Municipal,82.24,80.0,80.0,Muniz Freire,ES,Sudeste,Atingiu ou superou,2.239999999999995
2024,4121901,Municipal,84.51,80.0,80.0,Ribeirão do Pinhal,PR,Sul,Atingiu ou superou,4.510000000000005
2024,4300455,Municipal,55.6,80.0,80.0,Alegria,RS,Sul,Abaixo da meta,-24.4
2024,2106003,Municipal,90.91,80.0,80.0,Lima Campos,MA,Nordeste,Atingiu ou superou,10.909999999999997
2024,2107100,Municipal,66.98,80.0,80.0,Morros,MA,Nordeste,Abaixo da meta,-13.019999999999996
2024,2108900,Municipal,77.27,80.0,80.0,Poção de Pedras,MA,Nordeste,Abaixo da meta,-2.730000000000004
2024,2207793,Municipal,51.85,80.0,80.0,Pau D'Arco do Piauí,PI,Nordeste,Abaixo da meta,-28.15
2024,2301257,Municipal,99.34,80.0,80.0,Ararendá,CE,Nordeste,Atingiu ou superou,19.340000000000003
2024,2611903,Municipal,90.91,80.0,80.0,Rio Formoso,PE,Nordeste,Atingiu ou superou,10.909999999999997
2024,3143609,Municipal,67.59,80.0,80.0,Morro da Garça,MG,Sudeste,Abaixo da meta,-12.409999999999997
2024,3148509,Municipal,81.4,80.0,80.0,Pavão,MG,Sudeste,Atingiu ou superou,1.4000000000000057
2024,3205176,Municipal,76.41,80.0,80.0,Vila Valério,ES,Sudeste,Abaixo da meta,-3.5900000000000034
2024,3515905,Municipal,96.19,80.0,80.0,Floreal,SP,Sudeste,Atingiu ou superou,16.189999999999998
2024,3518008,Municipal,57.14,80.0,80.0,Guarani d'Oeste,SP,Sudeste,Abaixo da meta,-22.86
2024,4105904,Municipal,78.22,80.0,80.0,Colorado,PR,Sul,Abaixo da meta,-1.7800000000000011
2024,4319109,Municipal,64.5,80.0,80.0,São Martinho,RS,Sul,Abaixo da meta,-15.5
2024,4319364,Municipal,90.0,80.0,80.0,São Pedro das Missões,RS,Sul,Atingiu ou superou,10.0
2024,5003454,Municipal,65.69,80.0,80.0,Deodápolis,MS,Centro-Oeste,Abaixo da meta,-14.310000000000002
2024,2106672,Municipal,96.86,80.0,80.0,Milagres do Maranhão,MA,Nordeste,Atingiu ou superou,16.86
2024,2107456,Municipal,37.64,80.0,80.0,Olinda Nova do Maranhão,MA,Nordeste,Abaixo da meta,-42.36
2024,2205953,Municipal,89.66,80.0,80.0,Marcolândia,PI,Nordeste,Atingiu ou superou,9.659999999999997
2024,2209807,Municipal,64.04,80.0,80.0,São Gonçalo do Piauí,PI,Nordeste,Abaixo da meta,-15.959999999999994
2024,2304459,Municipal,93.28,80.0,80.0,Fortim,CE,Nordeste,Atingiu ou superou,13.280000000000001
2024,2312205,Municipal,95.08,80.0,80.0,Santa Quitéria,CE,Nordeste,Atingiu ou superou,15.079999999999998
2024,2313955,Municipal,98.06,80.0,80.0,Varjota,CE,Nordeste,Atingiu ou superou,18.060000000000002
2024,3100708,Municipal,55.3,80.0,80.0,Água Comprida,MG,Sudeste,Abaixo da meta,-24.700000000000003
2024,3147600,Municipal,75.75,80.0,80.0,Passa Quatro,MG,Sudeste,Abaixo da meta,-4.25
2024,3165206,Municipal,88.25,80.0,80.0,São Thomé das Letras,MG,Sudeste,Atingiu ou superou,8.25
2024,3513306,Municipal,47.06,80.0,80.0,Cruzália,SP,Sudeste,Abaixo da meta,-32.94
2024,4103800,Municipal,83.63,80.0,80.0,Cambira,PR,Sul,Atingiu ou superou,3.6299999999999955
2024,4107850,Municipal,85.55,80.0,80.0,Flor da Serra do Sul,PR,Sul,Atingiu ou superou,5.549999999999997
2024,4116950,Municipal,88.59,80.0,80.0,Nova Esperança do Sudoeste,PR,Sul,Atingiu ou superou,8.590000000000003
2024,4125555,Municipal,73.08,80.0,80.0,São Manoel do Paraná,PR,Sul,Abaixo da meta,-6.920000000000002
2024,4214607,Municipal,70.6,80.0,80.0,Rio do Oeste,SC,Sul,Abaixo da meta,-9.400000000000006
2024,4301651,Municipal,53.5,80.0,80.0,Barão,RS,Sul,Abaixo da meta,-26.5
2024,4301701,Municipal,76.6,80.0,80.0,Barão de Cotegipe,RS,Sul,Abaixo da meta,-3.4000000000000057
2024,4303558,Municipal,55.6,80.0,80.0,Camargo,RS,Sul,Abaixo da meta,-24.4
